"NCESSCH","LEAID","TYPE08","STATUS08","ULOCAL08","FTE08","LEVEL08","FRELCH08","REDLCH08","TOTFRL08","MEMBER08","G0908","G1008","G1108","G1208","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"120039002057","1200390","4","1","21",17,"4",83,8,91,117,26,23,10,3,0,0,9,17,0,-4,-4,0,0,11,12,0,-4,-4,0,0,5,4,0,-4,-4,0,0,0,3,0,-4,-4,0,25,36,0
"120039002127","1200390","1","1","41",NA,"4",20,0,20,23,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"120039002132","1200390","4","1","21",94.8,"4",0,0,0,3,1,1,0,0,0,0,0,1,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,2,0
"120039002135","1200390","2","1","21",54.7,"4",140,9,149,360,31,37,37,69,0,0,19,9,2,-4,-4,0,0,22,12,3,-4,-4,0,0,24,8,5,-4,-4,0,1,35,20,13,-4,-4,1,100,49,23
"120039002137","1200390","1","1","13",104.4,"4",207,5,212,547,3,6,6,139,0,0,0,2,1,-4,-4,0,0,3,3,0,-4,-4,0,0,0,2,3,-4,-4,0,1,53,77,8,-4,-4,1,56,84,12
"120039002428","1200390","2","1","21",26.1,"4",64,4,68,100,6,12,9,31,0,0,3,3,0,-4,-4,0,0,6,2,4,-4,-4,0,1,4,2,2,-4,-4,0,0,14,13,4,-4,-4,1,27,20,10
"120039002555","1200390","4","1","21",21.5,"4",56,5,61,159,53,31,13,3,0,0,13,40,0,-4,-4,0,0,7,22,2,-4,-4,0,0,2,11,0,-4,-4,0,0,0,3,0,-4,-4,0,22,76,2
"120039002715","1200390","1","1","21",3,"3",23,23,46,100,NA,NA,48,52,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,20,22,5,-4,-4,0,3,25,20,3,-4,-4,-5,37,34,0
"120039002735","1200390","1","1","21",186.6,"3",1400,441,1841,3632,915,1018,849,850,0,8,831,25,47,-4,-4,0,9,938,23,46,-4,-4,2,5,773,21,44,-4,-4,1,4,796,16,33,-4,-4,26,3338,85,170
"120039002736","1200390","1","1","11",34.6,"3",111,50,161,478,127,129,115,107,0,2,67,14,42,-4,-4,0,2,76,15,34,-4,-4,0,1,52,15,45,-4,-4,0,4,62,11,29,-4,-4,9,257,55,150
"120039002738","1200390","4","1","21",13.1,"3",77,12,89,129,19,45,26,39,0,0,2,16,1,-4,-4,0,0,2,43,0,-4,-4,0,0,1,24,0,-4,-4,0,0,3,36,0,-4,-4,0,8,119,1
"120039002809","1200390","1","1","41",38.1,"3",127,52,179,552,140,145,128,139,0,4,71,22,36,-4,-4,0,4,76,21,36,-4,-4,0,12,52,31,30,-4,-4,0,8,65,23,36,-4,-4,28,264,97,138
"120039002810","1200390","1","1","11",34.1,"3",72,32,104,484,135,126,113,110,0,1,60,27,38,-4,-4,0,1,45,24,50,-4,-4,0,1,58,18,35,-4,-4,0,4,52,22,28,-4,-4,7,215,91,151
"120039002812","1200390","4","1","21",8.1,"3",51,3,54,92,6,32,28,26,0,0,3,3,0,-4,-4,0,1,14,15,2,-4,-4,0,0,12,13,3,-4,-4,0,0,9,16,1,-4,-4,1,38,47,6
"120039002813","1200390","2","1","21",27.6,"4",116,3,119,131,21,16,16,28,0,0,7,13,0,-4,-4,0,0,6,9,1,-4,-4,0,0,3,12,0,-4,-4,0,0,11,13,4,-4,-4,0,27,47,5
"120039002814","1200390","2","1","13",35.7,"4",123,17,140,178,19,26,21,30,0,0,10,7,2,-4,-4,0,0,16,6,4,-4,-4,0,0,12,6,2,-4,-4,1,0,10,10,9,-4,-4,0,48,29,17
"120039002988","1200390","1","1","21",141,"3",1169,305,1474,2985,470,670,957,888,0,4,405,11,42,-4,-4,1,4,601,22,40,-4,-4,0,7,870,23,51,-4,-4,1,10,817,22,36,-4,-4,25,2693,78,169
"120039002989","1200390","4","1","11",12,"3",77,15,92,128,42,18,34,34,0,0,25,16,0,-4,-4,0,0,7,8,2,-4,-4,0,0,18,15,1,-4,-4,0,0,15,19,0,-4,-4,0,65,58,3
"120039003052","1200390","1","1","21",145.1,"3",758,353,1111,3027,801,753,723,750,2,25,406,155,173,-4,-4,5,28,395,141,152,-4,-4,1,25,388,112,152,-4,-4,4,33,390,144,140,-4,-4,111,1579,552,617
"120039003164","1200390","1","1","21",31.2,"4",68,17,85,541,93,81,68,58,1,4,29,31,27,-4,-4,0,2,21,29,27,-4,-4,0,3,19,27,19,-4,-4,1,6,19,17,13,-4,-4,15,88,104,86
"120039003345","1200390","1","1","21",167.1,"3",873,211,1084,3697,1032,1082,821,762,1,12,401,287,309,-4,-4,1,17,409,344,290,-4,-4,0,11,327,233,239,-4,-4,1,17,306,220,201,-4,-4,57,1443,1084,1039
"120039003561","1200390","1","1","11",4,"3",28,18,46,103,NA,NA,58,45,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,2,35,10,11,-4,-4,0,3,22,14,5,-4,-4,-3,49,16,8
"120039003562","1200390","1","1","11",83.3,"3",900,65,965,1217,283,308,315,311,0,1,133,143,6,-4,-4,0,1,143,158,5,-4,-4,0,0,124,187,4,-4,-4,0,0,143,164,2,-4,-4,2,543,652,17
"120039003563","1200390","4","1","11",NA,"4",37,0,37,68,21,23,2,2,0,0,14,5,1,-4,-4,0,0,13,10,0,-4,-4,0,0,1,1,0,-4,-4,0,0,1,1,0,-4,-4,0,29,17,1
"120039003564","1200390","4","1","11",NA,"4",19,1,20,71,29,14,7,4,0,0,8,19,2,-4,-4,0,1,3,8,1,-4,-4,0,0,2,5,0,-4,-4,0,0,3,1,0,-4,-4,1,16,33,3
"120039003565","1200390","4","1","11",NA,"4",9,0,9,53,17,16,11,2,0,0,4,9,4,-4,-4,0,0,3,6,7,-4,-4,0,0,1,3,7,-4,-4,0,0,0,1,1,-4,-4,0,8,19,19
"120039003567","1200390","4","1","21",NA,"4",17,0,17,139,43,56,26,7,0,0,6,33,4,-4,-4,0,0,8,38,10,-4,-4,0,0,3,17,5,-4,-4,0,0,0,6,0,-4,-4,0,17,94,19
"120039003568","1200390","4","1","21",NA,"4",2,0,2,27,10,3,2,0,0,0,0,8,2,-4,-4,0,0,1,1,1,-4,-4,0,0,0,1,1,-4,-4,0,0,0,0,0,-4,-4,0,1,10,4
"120039003569","1200390","4","1","13",NA,"4",3,0,3,24,9,8,1,3,0,0,4,3,2,-4,-4,0,0,7,0,1,-4,-4,0,0,0,1,0,-4,-4,0,0,1,0,2,-4,-4,0,12,4,5
"120039003571","1200390","4","1","11",NA,"3",3,0,3,14,5,4,2,3,0,0,1,2,2,-4,-4,0,0,0,3,1,-4,-4,0,0,0,1,1,-4,-4,0,0,0,3,0,-4,-4,0,1,9,4
"120039003574","1200390","4","1","13",NA,"3",0,0,0,24,14,8,1,0,0,0,14,0,0,-4,-4,0,0,8,0,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,23,0,0
"120039003699","1200390","1","1","41",38.2,"3",250,133,383,857,240,210,240,167,0,1,220,9,10,-4,-4,0,0,185,5,18,-4,-4,0,1,212,5,18,-4,-4,0,1,133,9,22,-4,-4,3,750,28,68
"120039003838","1200390","1","1","21",69.2,"3",699,369,1068,1458,340,349,382,387,0,1,318,5,16,-4,-4,0,1,326,6,16,-4,-4,0,1,367,8,6,-4,-4,0,1,349,10,26,-4,-4,4,1360,29,64
"120039003973","1200390","1","1","11",21,"3",59,18,77,351,76,111,72,92,0,0,54,2,17,-4,-4,0,0,57,9,42,-4,-4,0,0,39,5,26,-4,-4,0,0,53,5,32,-4,-4,0,203,21,117
"120039003975","1200390","1","1","41",4,"3",49,31,80,103,68,35,0,0,0,1,59,6,2,-4,-4,0,0,30,0,4,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,1,89,6,6
"120039003976","1200390","4","1","21",12.1,"3",80,2,82,399,5,43,78,273,0,0,3,2,0,-4,-4,0,0,16,26,1,-4,-4,0,0,29,44,3,-4,-4,0,2,50,201,16,-4,-4,2,98,273,20
"120039003977","1200390","1","1","21",16.1,"3",36,13,49,256,90,75,56,35,0,0,59,1,29,-4,-4,0,0,51,0,21,-4,-4,0,0,42,0,14,-4,-4,0,0,23,2,10,-4,-4,0,175,3,74
"120039004077","1200390","1","1","21",201.7,"3",1197,420,1617,4154,1138,1209,878,929,1,21,975,34,94,-4,-4,1,19,1048,23,102,-4,-4,0,18,762,17,68,-4,-4,1,10,824,15,70,-4,-4,68,3609,89,334
"120039004078","1200390","1","1","21",115.4,"3",701,233,934,2378,663,648,580,487,1,16,386,125,117,-4,-4,5,9,365,140,108,-4,-4,1,14,346,95,108,-4,-4,0,9,286,84,98,-4,-4,48,1383,444,431
"120039004339","1200390","1","1","21",84.3,"3",674,298,972,1617,446,423,406,342,0,7,349,63,22,-4,-4,0,7,333,63,16,-4,-4,0,3,321,56,23,-4,-4,0,4,274,44,17,-4,-4,21,1277,226,78
"120039004340","1200390","1","1","21",158.1,"3",1193,419,1612,3368,765,1008,718,877,0,19,606,44,77,-4,-4,0,22,810,51,94,-4,-4,0,29,578,36,62,-4,-4,1,15,705,47,97,-4,-4,85,2699,178,330
"120039004726","1200390","1","1","41",86.3,"3",431,201,632,2005,609,501,472,423,0,7,527,6,63,-4,-4,1,9,428,9,48,-4,-4,0,9,404,8,48,-4,-4,1,8,379,8,23,-4,-4,33,1738,31,182
"120039005493","1200390","1","1","41",2,"3",12,7,19,61,21,15,16,9,0,0,17,1,3,-4,-4,0,0,14,0,1,-4,-4,0,1,13,1,1,-4,-4,0,0,8,0,1,-4,-4,1,52,2,6
"120039005494","1200390","1","1","21",4,"3",52,48,100,156,59,97,0,0,0,0,56,0,3,-4,-4,0,0,95,1,1,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,151,1,4
"120039005495","1200390","4","1","11",9.1,"3",96,5,101,241,55,80,53,53,0,0,38,15,1,-4,-4,0,0,53,23,3,-4,-4,0,1,35,16,1,-4,-4,0,0,37,15,1,-4,-4,1,163,69,6
"120039005861","1200390","1","1","21",61.7,"3",721,137,858,1260,505,456,299,0,0,1,471,22,11,-4,-4,0,2,426,13,15,-4,-4,0,0,285,9,5,-4,-4,0,0,0,0,0,-4,-4,3,1182,44,31
"120039006229","1200390","1","8","41",50.2,"3",544,162,706,968,494,474,0,0,0,5,468,2,17,-4,-4,0,6,454,4,10,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,11,922,6,27
"120039006851","1200390","4","1","11",NA,"4",2,0,2,5,2,2,0,1,0,0,0,2,0,-4,-4,0,0,1,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,1,4,0
"120039006876","1200390","4","1","21",NA,"3",6,0,6,9,3,4,1,0,0,0,1,2,0,-4,-4,0,0,0,3,1,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,2,5,1
"120039006991","1200390","4","1","11",NA,"4",5,0,5,10,0,5,1,0,0,0,0,0,0,-4,-4,0,0,1,3,1,-4,-4,0,0,0,0,1,-4,-4,0,0,0,0,0,-4,-4,0,1,3,2
"120039007016","1200390","1","1","11",18.1,"4",121,30,151,280,39,33,20,0,0,1,23,7,8,-4,-4,0,0,15,11,7,-4,-4,0,0,14,2,4,-4,-4,0,0,0,0,0,-4,-4,1,52,20,19
"120039007033","1200390","1","1","21",6,"3",137,5,142,331,38,89,116,88,0,0,1,37,0,-4,-4,0,0,7,82,0,-4,-4,0,0,9,105,2,-4,-4,0,0,4,84,0,-4,-4,0,21,308,2
"120039007077","1200390","1","1","21",9,"3",77,46,123,270,96,89,85,0,0,0,87,3,6,-4,-4,0,0,81,2,5,-4,-4,0,0,78,5,2,-4,-4,0,0,0,0,0,-4,-4,0,246,10,13
"120039007109","1200390","4","1","21",NA,"4",0,0,0,1,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"120039007221","1200390","1","1","21",30.1,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0
"120039007242","1200390","1","1","11",NA,"3",125,18,143,167,82,48,37,0,0,0,76,2,3,-4,-4,0,0,46,2,0,-4,-4,0,0,37,0,0,-4,-4,0,0,0,0,0,-4,-4,0,159,4,3
"120039007278","1200390","4","1","21",NA,"3",42,2,44,126,51,35,19,9,0,0,19,31,1,-4,-4,0,0,11,23,1,-4,-4,0,0,4,14,0,-4,-4,0,0,1,8,0,-4,-4,0,35,76,2
"120039007286","1200390","4","1","21",NA,"4",76,3,79,93,18,16,9,9,0,0,0,18,0,-4,-4,0,0,1,15,0,-4,-4,0,0,1,8,0,-4,-4,0,0,0,8,1,-4,-4,0,2,49,1
"120039007309","1200390","1","1","21",4.1,"3",38,0,38,59,6,16,16,21,0,0,0,6,0,-4,-4,0,0,1,15,0,-4,-4,0,0,1,15,0,-4,-4,0,0,1,20,0,-4,-4,0,3,56,0
"120039007318","1200390","4","1","21",NA,"4",1,0,1,55,52,0,0,1,0,0,51,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,1,0,-4,-4,0,51,2,0
"120039007323","1200390","4","1","21",NA,"3",140,5,145,154,41,53,36,24,0,0,40,1,0,-4,-4,0,0,52,0,1,-4,-4,0,0,36,0,0,-4,-4,0,0,24,0,0,-4,-4,0,152,1,1
"120039007350","1200390","4","1","21",NA,"3",114,3,117,155,38,48,39,30,0,0,22,15,1,-4,-4,0,0,22,24,2,-4,-4,0,0,15,22,2,-4,-4,0,0,15,15,0,-4,-4,0,74,76,5
"120039007352","1200390","4","1","21",NA,"3",13,0,13,20,6,6,2,0,0,0,5,0,1,-4,-4,0,0,0,5,1,-4,-4,0,0,1,1,0,-4,-4,0,0,0,0,0,-4,-4,0,6,6,2
"120039007358","1200390","1","1","21",3,"3",38,12,50,105,NA,NA,50,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,25,8,14,-4,-4,0,0,40,8,5,-4,-4,-8,57,8,11
"120039007378","1200390","1","1","21",2,"3",34,4,38,43,32,11,0,0,0,0,24,6,1,-4,-4,0,0,4,4,3,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,28,10,4
"120039007420","1200390","1","3","11",9,"3",33,10,43,60,52,8,0,0,0,0,25,24,3,-4,-4,0,0,3,3,2,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,28,27,5
"120039007437","1200390","4","1","11",NA,"4",4,0,4,17,4,1,1,0,0,0,0,2,2,-4,-4,0,0,0,1,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,0,4,2
"120039007439","1200390","4","1","21",NA,"3",31,2,33,44,10,11,8,2,0,0,4,6,0,-4,-4,0,0,3,7,1,-4,-4,0,0,2,5,1,-4,-4,0,0,0,2,0,-4,-4,0,9,20,2
"120039007445","1200390","4","1","11",NA,"4",4,0,4,7,1,3,0,0,0,0,1,0,0,-4,-4,0,0,1,2,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,2,2,0
"120039007447","1200390","4","1","21",NA,"4",8,0,8,14,1,2,1,0,0,0,0,1,0,-4,-4,0,0,0,2,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,1,3,0
"120039007451","1200390","1","3","11",1,"3",6,1,7,10,9,1,0,0,0,0,9,0,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,10,0,0
"120039007454","1200390","1","3","21",5,"3",61,20,81,99,99,0,0,0,0,0,95,2,2,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,95,2,2
"120039007456","1200390","1","3","21",10,"3",13,9,22,65,65,0,0,0,0,1,52,0,11,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,1,52,0,11
"120039007477","1200390","2","3","11",6,"4",22,0,22,60,3,9,6,2,0,0,2,1,0,-4,-4,0,1,0,1,7,-4,-4,0,0,4,1,1,-4,-4,0,0,0,1,1,-4,-4,1,6,4,9
"120039007495","1200390","4","3","21",NA,"4",11,1,12,15,2,3,1,0,0,0,0,1,1,-4,-4,0,0,1,2,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,0,0,-4,-4,0,1,4,1
"120039007516","1200390","4","3","21",NA,"4",8,1,9,18,5,6,1,1,0,0,2,1,2,-4,-4,0,0,5,1,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,1,0,-4,-4,0,8,3,2
"120039007534","1200390","4","3","41",NA,"4",6,0,6,24,6,6,5,6,0,0,1,4,1,-4,-4,0,0,1,4,1,-4,-4,0,0,2,3,0,-4,-4,0,0,0,5,1,-4,-4,0,4,16,3
"120039007589","1200390","4","3","21",NA,"4",0,0,0,1,0,1,0,0,0,0,0,0,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,1,0,0
"120039007591","1200390","4","3","21",NA,"4",3,0,3,7,3,2,1,1,0,0,1,0,2,-4,-4,0,0,1,1,0,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,1,-4,-4,0,3,1,3
"120039007592","1200390","4","3","21",NA,"3",3,0,3,8,6,1,0,0,0,0,2,1,3,-4,-4,0,0,1,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,3,1,3
"120048000425","1200480","4","1","11",5.2,"4",37,2,39,60,28,7,1,0,0,0,2,23,3,-4,-4,0,0,0,5,2,-4,-4,0,0,0,0,1,-4,-4,0,0,0,0,0,-4,-4,0,2,28,6
"120048000635","1200480","4","1","11",27,"4",93,12,105,184,58,39,20,8,0,1,0,53,4,-4,-4,1,1,0,29,7,-4,-4,0,0,0,16,4,-4,-4,0,0,1,7,0,-4,-4,2,1,105,15
"120048000648","1200480","1","1","11",99,"3",704,142,846,1829,586,519,457,267,0,22,46,359,143,-4,-4,1,20,31,337,119,-4,-4,0,33,23,291,102,-4,-4,0,7,19,177,63,-4,-4,82,119,1164,427
"120048000649","1200480","1","1","11",78.7,"3",682,79,761,1314,362,365,388,199,0,1,6,329,22,-4,-4,0,1,7,337,15,-4,-4,1,1,5,354,20,-4,-4,0,4,4,179,11,-4,-4,7,22,1199,68
"120048000651","1200480","1","1","42",68.4,"4",246,85,331,1170,201,173,138,111,0,3,6,34,154,-4,-4,0,2,6,33,131,-4,-4,0,3,5,21,106,-4,-4,0,2,5,12,90,-4,-4,10,22,100,481
"120048000671","1200480","1","1","11",82.4,"3",152,63,215,1510,449,381,369,311,3,42,16,168,199,-4,-4,0,47,19,118,178,-4,-4,1,54,18,112,173,-4,-4,2,48,16,90,144,-4,-4,191,69,488,694
"120048000681","1200480","1","1","11",108.8,"3",537,124,661,1769,555,511,436,267,0,7,53,295,180,-4,-4,1,12,41,255,183,-4,-4,1,13,45,222,146,-4,-4,1,5,13,125,114,-4,-4,37,152,897,623
"120048000685","1200480","1","1","11",100.4,"3",613,127,740,1736,487,441,493,315,2,38,55,182,189,-4,-4,0,25,62,162,176,-4,-4,3,43,65,169,205,-4,-4,1,23,48,95,140,-4,-4,129,230,608,710
"120048000691","1200480","1","1","11",67.4,"3",530,79,609,1131,420,291,243,177,0,1,7,386,23,-4,-4,0,1,1,270,15,-4,-4,0,0,3,229,9,-4,-4,0,0,4,166,6,-4,-4,2,15,1051,53
"120048000706","1200480","1","1","11",96.3,"3",118,47,165,1516,479,388,330,319,0,46,20,169,222,-4,-4,0,59,20,83,214,-4,-4,1,45,17,47,209,-4,-4,0,47,21,55,187,-4,-4,197,78,354,832
"120048000714","1200480","1","1","11",70.5,"3",592,70,662,1077,333,283,285,176,0,0,1,329,2,-4,-4,0,1,0,278,2,-4,-4,0,0,1,280,2,-4,-4,0,1,1,174,0,-4,-4,2,3,1061,6
"120048000718","1200480","2","1","11",16.6,"4",93,12,105,154,24,16,10,72,0,1,0,15,7,-4,-4,0,1,1,6,7,-4,-4,0,0,1,5,4,-4,-4,0,1,0,47,24,-4,-4,3,2,73,42
"120048000720","1200480","2","1","11",26.4,"4",27,6,33,125,10,17,21,11,0,0,0,5,5,-4,-4,0,0,1,6,10,-4,-4,0,0,0,5,16,-4,-4,0,0,2,3,6,-4,-4,0,3,19,37
"120048000721","1200480","4","1","11",3.1,"4",10,1,11,20,2,3,2,0,0,0,0,2,0,-4,-4,0,0,0,2,1,-4,-4,0,0,0,0,1,-4,-4,0,0,0,0,0,-4,-4,0,0,4,2
"120048000748","1200480","1","1","21",122.8,"3",354,83,437,2339,588,624,629,498,1,4,30,100,420,-4,-4,0,13,30,129,425,-4,-4,1,14,30,93,458,-4,-4,2,18,22,47,399,-4,-4,49,112,369,1702
"120048000749","1200480","1","1","11",97.3,"3",522,146,668,1860,491,526,500,343,0,21,40,271,146,-4,-4,0,9,42,300,167,-4,-4,1,14,32,288,151,-4,-4,0,11,24,177,121,-4,-4,55,138,1036,585
"120048000759","1200480","1","1","11",161.6,"3",525,204,729,2935,915,876,696,447,0,56,105,273,469,-4,-4,2,79,100,223,440,-4,-4,0,71,86,181,325,-4,-4,0,50,47,111,220,-4,-4,256,338,788,1454
"120048000762","1200480","1","1","11",84.9,"3",610,126,736,1593,471,429,372,321,2,15,42,262,138,-4,-4,0,11,35,240,118,-4,-4,0,25,23,209,104,-4,-4,2,23,34,155,98,-4,-4,74,134,866,458
"120048000767","1200480","1","1","11",112.9,"3",622,160,782,2007,647,544,512,304,2,27,42,325,226,-4,-4,1,17,38,267,203,-4,-4,0,23,28,264,182,-4,-4,0,13,15,141,129,-4,-4,80,123,997,740
"120048000769","1200480","2","1","11",30,"4",84,14,98,192,13,20,36,101,0,1,0,6,6,-4,-4,0,0,3,8,9,-4,-4,0,2,2,13,19,-4,-4,0,3,10,34,54,-4,-4,6,15,61,88
"120048000772","1200480","1","1","11",66.3,"3",307,128,435,1186,442,283,268,193,1,12,38,200,172,-4,-4,1,4,27,114,124,-4,-4,0,6,14,121,113,-4,-4,1,7,11,75,94,-4,-4,29,90,510,503
"120048000773","1200480","1","1","11",55.4,"4",445,84,529,942,285,292,212,137,1,4,13,232,26,-4,-4,0,5,13,237,34,-4,-4,0,3,12,162,31,-4,-4,0,3,4,103,24,-4,-4,15,42,734,115
"120048001571","1200480","4","1","11",3.1,"4",17,2,19,73,23,18,9,1,0,0,0,20,2,-4,-4,0,0,0,15,3,-4,-4,0,0,1,6,2,-4,-4,0,0,0,1,0,-4,-4,0,1,42,7
"120048002162","1200480","1","1","11",4.2,"3",5,1,6,38,0,0,0,38,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,1,0,1,0,34,-4,-4,0,1,0,34
"120048002469","1200480","1","1","11",75.6,"3",77,28,105,1141,327,324,280,210,1,8,23,74,213,-4,-4,0,9,15,69,222,-4,-4,1,6,19,48,193,-4,-4,0,6,12,30,156,-4,-4,29,69,221,784
"120048002744","1200480","1","1","11",146.1,"3",239,107,346,2939,772,859,745,563,4,40,57,134,506,-4,-4,2,41,60,203,527,-4,-4,4,34,60,138,488,-4,-4,0,27,40,101,377,-4,-4,142,217,576,1898
"120048002745","1200480","1","1","11",122.2,"3",520,120,640,2217,657,643,508,409,2,8,30,324,285,-4,-4,0,13,24,338,254,-4,-4,1,16,17,276,187,-4,-4,0,17,13,211,166,-4,-4,54,84,1149,892
"120048002816","1200480","1","1","11",62.2,"4",161,97,258,1122,137,0,0,0,0,13,9,77,30,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,0,0,-4,-4,13,9,77,30
"120048003053","1200480","2","1","11",25.9,"4",77,9,86,151,12,4,1,36,0,1,1,9,1,-4,-4,0,0,1,3,0,-4,-4,0,0,0,1,0,-4,-4,0,0,2,20,14,-4,-4,1,4,33,15
"120048003167","1200480","4","1","11",2.1,"4",1,1,2,23,8,4,6,1,0,0,0,2,6,-4,-4,0,0,0,1,3,-4,-4,1,0,0,2,2,-4,-4,0,0,0,0,1,-4,-4,0,0,5,12
"120048003168","1200480","4","1","11",1,"4",8,1,9,18,6,3,1,1,0,0,0,3,3,-4,-4,0,0,0,3,0,-4,-4,0,0,0,1,0,-4,-4,0,0,0,1,0,-4,-4,0,0,8,3
"120048003169","1200480","4","1","11",12.5,"4",36,3,39,88,5,5,42,0,0,0,0,1,4,-4,-4,0,0,0,5,0,-4,-4,0,0,1,23,18,-4,-4,0,0,0,0,0,-4,-4,0,1,29,22
"120048003352","1200480","4","1","11",2.1,"4",4,1,5,27,15,3,0,2,0,0,0,13,2,-4,-4,0,0,0,3,0,-4,-4,0,0,0,0,0,-4,-4,0,0,0,2,0,-4,-4,0,0,18,2
"120048003354","1200480","4","1","11",2,"4",3,0,3,22,9,4,2,0,0,0,0,5,3,-4,-4,0,0,0,3,1,-4,-4,0,0,0,1,1,-4,-4,0,0,0,0,0,-4,-4,0,0,9,5
"120048003355","1200480","4","1","42",2.1,"4",5,0,5,23,10,2,3,0,0,0,0,8,2,-4,-4,0,0,0,1,1,-4,-4,0,0,0,3,0,-4,-4,0,0,0,0,0,-4,-4,0,0,12,3
"120048003356","1200480","4","1","11",9.3,"4",54,2,56,139,46,14,14,4,0,0,0,37,8,-4,-4,0,0,1,9,3,-4,-4,0,0,1,9,4,-4,-4,0,0,0,2,2,-4,-4,0,2,57,17
"120048004191","1200480","4","1","11",7.8,"3",34,0,34,205,20,43,80,62,0,0,7,13,0,-4,-4,0,0,5,30,8,-4,-4,0,0,10,61,9,-4,-4,0,0,5,51,6,-4,-4,0,27,155,23
"120048007094","1200480","1","1","11",4.1,"3",27,1,28,110,20,28,39,23,0,0,0,13,7,-4,-4,0,0,1,19,7,-4,-4,0,0,1,20,17,-4,-4,0,0,2,16,5,-4,-4,0,4,68,36
"120048007119","1200480","4","1","11",22.8,"3",246,13,259,777,241,245,183,108,0,3,11,183,40,-4,-4,1,7,12,172,50,-4,-4,0,8,12,102,56,-4,-4,0,1,6,68,30,-4,-4,19,41,525,176
"120051000794","1200510","1","1","21",121.1,"3",642,194,836,1956,686,508,423,339,3,33,29,225,370,-4,-4,3,25,18,169,270,-4,-4,5,15,19,124,251,-4,-4,1,25,8,110,189,-4,-4,98,74,628,1080
"120051000805","1200510","1","1","13",111.1,"3",874,111,985,1581,575,413,355,231,2,41,30,304,182,-4,-4,2,37,11,220,136,-4,-4,2,25,13,204,105,-4,-4,3,18,10,122,76,-4,-4,121,64,850,499
"120051000812","1200510","1","1","21",120.2,"3",396,186,582,1946,585,467,465,427,5,3,11,73,479,-4,-4,5,5,10,68,375,-4,-4,3,5,6,78,367,-4,-4,1,2,8,68,343,-4,-4,15,35,287,1564
"120051000831","1200510","1","1","21",12,"4",141,23,164,210,27,10,11,6,1,1,3,16,6,-4,-4,0,0,0,6,4,-4,-4,0,0,0,8,3,-4,-4,0,0,0,2,4,-4,-4,1,3,32,17
