NCESSCH,LEAID,year,grade,white,black,hispanic,asian,other,total
010237000899,0102370,1996,10,1640,288,6,19,1,1954
010237000899,0102370,1996,11,1640,288,6,19,1,1954
010237000899,0102370,1996,12,1640,288,6,19,1,1954
010237000899,0102370,1997,9,1590,287,9,20,2,1908
010237000899,0102370,1997,10,1590,287,9,20,2,1908
010237000899,0102370,1997,11,1590,287,9,20,2,1908
010237000899,0102370,1997,12,1590,287,9,20,2,1908
010237000899,0102370,1998,9,1700,326,11,22,10,2069
010237000899,0102370,1998,10,1700,326,11,22,10,2069
010237000899,0102370,1998,11,1700,326,11,22,10,2069
010237000899,0102370,1998,12,1700,326,11,22,10,2069
010237000900,0102370,1993,9,0,935,0,0,0,935
010237000900,0102370,1993,10,0,935,0,0,0,935
010237000900,0102370,1993,11,0,935,0,0,0,935
010237000900,0102370,1993,12,0,935,0,0,0,935
010237000900,0102370,1994,9,0,992,0,0,0,992
010237000900,0102370,1994,10,0,992,0,0,0,992
010237000900,0102370,1994,11,0,992,0,0,0,992
010237000900,0102370,1994,12,0,992,0,0,0,992
010237000900,0102370,1995,9,0,890,0,0,0,890
010237000900,0102370,1995,10,0,890,0,0,0,890
010237000900,0102370,1995,11,0,890,0,0,0,890
010237000900,0102370,1995,12,0,890,0,0,0,890
010237000900,0102370,1996,9,0,929,0,0,0,929
010237000900,0102370,1996,10,0,929,0,0,0,929
010237000900,0102370,1996,11,0,929,0,0,0,929
010237000900,0102370,1996,12,0,929,0,0,0,929
010237000900,0102370,1997,9,0,875,0,0,0,875
010237000900,0102370,1997,10,0,875,0,0,0,875
010237000900,0102370,1997,11,0,875,0,0,0,875
010237000900,0102370,1997,12,0,875,0,0,0,875
010237000900,0102370,1998,9,0,845,0,0,0,845
010237000900,0102370,1998,10,0,845,0,0,0,845
010237000900,0102370,1998,11,0,845,0,0,0,845
010237000900,0102370,1998,12,0,845,0,0,0,845
010237000906,0102370,1993,9,483,198,1,1,44,727
010237000906,0102370,1993,10,483,198,1,1,44,727
010237000906,0102370,1993,11,483,198,1,1,44,727
010237000906,0102370,1993,12,483,198,1,1,44,727
010237000906,0102370,1994,9,473,197,1,2,51,724
010237000906,0102370,1994,10,473,197,1,2,51,724
010237000906,0102370,1994,11,473,197,1,2,51,724
010237000906,0102370,1994,12,473,197,1,2,51,724
010237000906,0102370,1995,9,432,202,0,1,63,698
010237000906,0102370,1995,10,432,202,0,1,63,698
010237000906,0102370,1995,11,432,202,0,1,63,698
010237000906,0102370,1995,12,432,202,0,1,63,698
010237000906,0102370,1996,9,487,211,0,0,65,763
010237000906,0102370,1996,10,487,211,0,0,65,763
010237000906,0102370,1996,11,487,211,0,0,65,763
010237000906,0102370,1996,12,487,211,0,0,65,763
010237000906,0102370,1997,9,520,198,0,0,62,780
010237000906,0102370,1997,10,520,198,0,0,62,780
010237000906,0102370,1997,11,520,198,0,0,62,780
010237000906,0102370,1997,12,520,198,0,0,62,780
010237000906,0102370,1998,9,547,179,0,0,50,776
010237000906,0102370,1998,10,547,179,0,0,50,776
010237000906,0102370,1998,11,547,179,0,0,50,776
010237000906,0102370,1998,12,547,179,0,0,50,776
010237000912,0102370,1993,9,698,531,3,57,2,1291
010237000912,0102370,1993,10,698,531,3,57,2,1291
010237000912,0102370,1993,11,698,531,3,57,2,1291
010237000912,0102370,1993,12,698,531,3,57,2,1291
010237000912,0102370,1994,9,719,580,2,64,0,1365
010237000912,0102370,1994,10,719,580,2,64,0,1365
010237000912,0102370,1994,11,719,580,2,64,0,1365
010237000912,0102370,1994,12,719,580,2,64,0,1365
010237000912,0102370,1995,9,612,542,6,61,1,1222
010237000912,0102370,1995,10,612,542,6,61,1,1222
010237000912,0102370,1995,11,612,542,6,61,1,1222
010237000912,0102370,1995,12,612,542,6,61,1,1222
010237000912,0102370,1996,9,592,568,8,80,1,1249
010237000912,0102370,1996,10,592,568,8,80,1,1249
010237000912,0102370,1996,11,592,568,8,80,1,1249
010237000912,0102370,1996,12,592,568,8,80,1,1249
010237000912,0102370,1997,9,619,550,12,78,1,1260
010237000912,0102370,1997,10,619,550,12,78,1,1260
010237000912,0102370,1997,11,619,550,12,78,1,1260
010237000912,0102370,1997,12,619,550,12,78,1,1260
010237000912,0102370,1998,9,650,512,20,80,2,1264
010237000912,0102370,1998,10,650,512,20,80,2,1264
010237000912,0102370,1998,11,650,512,20,80,2,1264
010237000912,0102370,1998,12,650,512,20,80,2,1264
010237000929,0102370,1993,9,543,528,0,7,0,1078
010237000929,0102370,1993,10,543,528,0,7,0,1078
010237000929,0102370,1993,11,543,528,0,7,0,1078
010237000929,0102370,1993,12,543,528,0,7,0,1078
010237000929,0102370,1994,9,522,536,2,5,0,1065
010237000929,0102370,1994,10,522,536,2,5,0,1065
010237000929,0102370,1994,11,522,536,2,5,0,1065
010237000929,0102370,1994,12,522,536,2,5,0,1065
010237000929,0102370,1995,9,432,532,2,7,1,974
010237000929,0102370,1995,10,432,532,2,7,1,974
010237000929,0102370,1995,11,432,532,2,7,1,974
010237000929,0102370,1995,12,432,532,2,7,1,974
010237000929,0102370,1996,9,404,579,3,6,1,993
010237000929,0102370,1996,10,404,579,3,6,1,993
010237000929,0102370,1996,11,404,579,3,6,1,993
010237000929,0102370,1996,12,404,579,3,6,1,993
010237000929,0102370,1997,9,359,643,1,4,5,1012
010237000929,0102370,1997,10,359,643,1,4,5,1012
010237000929,0102370,1997,11,359,643,1,4,5,1012
010237000929,0102370,1997,12,359,643,1,4,5,1012
010237000929,0102370,1998,9,293,618,3,10,3,927
010237000929,0102370,1998,10,293,618,3,10,3,927
010237000929,0102370,1998,11,293,618,3,10,3,927
010237000929,0102370,1998,12,293,618,3,10,3,927
010237000934,0102370,1993,9,1352,83,3,2,3,1443
010237000934,0102370,1993,10,1352,83,3,2,3,1443
010237000934,0102370,1993,11,1352,83,3,2,3,1443
010237000934,0102370,1993,12,1352,83,3,2,3,1443
010237000934,0102370,1994,9,1359,84,3,1,1,1448
010237000934,0102370,1994,10,1359,84,3,1,1,1448
010237000934,0102370,1994,11,1359,84,3,1,1,1448
010237000934,0102370,1994,12,1359,84,3,1,1,1448
010237000934,0102370,1995,9,1283,80,5,2,7,1377
010237000934,0102370,1995,10,1283,80,5,2,7,1377
010237000934,0102370,1995,11,1283,80,5,2,7,1377
010237000934,0102370,1995,12,1283,80,5,2,7,1377
010237000934,0102370,1996,9,1353,81,2,0,3,1439
010237000934,0102370,1996,10,1353,81,2,0,3,1439
010237000934,0102370,1996,11,1353,81,2,0,3,1439
010237000934,0102370,1996,12,1353,81,2,0,3,1439
010237000934,0102370,1997,9,1325,65,2,0,3,1395
010237000934,0102370,1997,10,1325,65,2,0,3,1395
010237000934,0102370,1997,11,1325,65,2,0,3,1395
010237000934,0102370,1997,12,1325,65,2,0,3,1395
010237000934,0102370,1998,9,1358,77,5,1,1,1442
010237000934,0102370,1998,10,1358,77,5,1,1,1442
010237000934,0102370,1998,11,1358,77,5,1,1,1442
010237000934,0102370,1998,12,1358,77,5,1,1,1442
010237000938,0102370,1993,9,686,193,0,10,1,890
010237000938,0102370,1993,10,686,193,0,10,1,890
010237000938,0102370,1993,11,686,193,0,10,1,890
010237000938,0102370,1993,12,686,193,0,10,1,890
010237000938,0102370,1994,9,680,205,0,10,0,895
010237000938,0102370,1994,10,680,205,0,10,0,895
010237000938,0102370,1994,11,680,205,0,10,0,895
010237000938,0102370,1994,12,680,205,0,10,0,895
010237000938,0102370,1995,9,629,186,0,10,1,826
010237000938,0102370,1995,10,629,186,0,10,1,826
010237000938,0102370,1995,11,629,186,0,10,1,826
010237000938,0102370,1995,12,629,186,0,10,1,826
010237000938,0102370,1996,9,701,192,4,10,1,908
010237000938,0102370,1996,10,701,192,4,10,1,908
010237000938,0102370,1996,11,701,192,4,10,1,908
010237000938,0102370,1996,12,701,192,4,10,1,908
010237000938,0102370,1997,9,727,194,2,9,0,932
010237000938,0102370,1997,10,727,194,2,9,0,932
010237000938,0102370,1997,11,727,194,2,9,0,932
010237000938,0102370,1997,12,727,194,2,9,0,932
010237000938,0102370,1998,9,753,201,1,11,0,966
010237000938,0102370,1998,10,753,201,1,11,0,966
010237000938,0102370,1998,11,753,201,1,11,0,966
010237000938,0102370,1998,12,753,201,1,11,0,966
010237000942,0102370,1993,9,1041,1034,2,28,0,2105
010237000942,0102370,1993,10,1041,1034,2,28,0,2105
010237000942,0102370,1993,11,1041,1034,2,28,0,2105
010237000942,0102370,1993,12,1041,1034,2,28,0,2105
010237000942,0102370,1994,9,981,1027,5,40,0,2053
010237000942,0102370,1994,10,981,1027,5,40,0,2053
010237000942,0102370,1994,11,981,1027,5,40,0,2053
010237000942,0102370,1994,12,981,1027,5,40,0,2053
010237000942,0102370,1995,9,932,957,7,43,1,1940
010237000942,0102370,1995,10,932,957,7,43,1,1940
010237000942,0102370,1995,11,932,957,7,43,1,1940
010237000942,0102370,1995,12,932,957,7,43,1,1940
010237000942,0102370,1996,9,935,1080,7,30,0,2052
010237000942,0102370,1996,10,935,1080,7,30,0,2052
010237000942,0102370,1996,11,935,1080,7,30,0,2052
010237000942,0102370,1996,12,935,1080,7,30,0,2052
010237000942,0102370,1997,9,932,1055,9,23,3,2022
010237000942,0102370,1997,10,932,1055,9,23,3,2022
010237000942,0102370,1997,11,932,1055,9,23,3,2022
010237000942,0102370,1997,12,932,1055,9,23,3,2022
010237000942,0102370,1998,9,958,1044,13,30,2,2047
010237000942,0102370,1998,10,958,1044,13,30,2,2047
010237000942,0102370,1998,11,958,1044,13,30,2,2047
010237000942,0102370,1998,12,958,1044,13,30,2,2047
010237000953,0102370,1993,9,996,176,0,4,2,1178
010237000953,0102370,1993,10,996,176,0,4,2,1178
010237000953,0102370,1993,11,996,176,0,4,2,1178
010237000953,0102370,1993,12,996,176,0,4,2,1178
010237000953,0102370,1994,9,976,171,1,1,4,1153
010237000953,0102370,1994,10,976,171,1,1,4,1153
010237000953,0102370,1994,11,976,171,1,1,4,1153
010237000953,0102370,1994,12,976,171,1,1,4,1153
010237000953,0102370,1995,9,1011,147,1,1,3,1163
010237000953,0102370,1995,10,1011,147,1,1,3,1163
010237000953,0102370,1995,11,1011,147,1,1,3,1163
010237000953,0102370,1995,12,1011,147,1,1,3,1163
010237000953,0102370,1996,9,1046,166,3,1,6,1222
010237000953,0102370,1996,10,1046,166,3,1,6,1222
010237000953,0102370,1996,11,1046,166,3,1,6,1222
010237000953,0102370,1996,12,1046,166,3,1,6,1222
010237000953,0102370,1997,9,1070,154,2,3,4,1233
010237000953,0102370,1997,10,1070,154,2,3,4,1233
010237000953,0102370,1997,11,1070,154,2,3,4,1233
010237000953,0102370,1997,12,1070,154,2,3,4,1233
010237000953,0102370,1998,9,1137,167,3,9,6,1322
010237000953,0102370,1998,10,1137,167,3,9,6,1322
010237000953,0102370,1998,11,1137,167,3,9,6,1322
010237000953,0102370,1998,12,1137,167,3,9,6,1322
010237000962,0102370,1993,9,191,1420,0,6,4,1621
010237000962,0102370,1993,10,191,1420,0,6,4,1621
010237000962,0102370,1993,11,191,1420,0,6,4,1621
010237000962,0102370,1993,12,191,1420,0,6,4,1621
010237000962,0102370,1994,9,149,1415,0,6,5,1575
010237000962,0102370,1994,10,149,1415,0,6,5,1575
010237000962,0102370,1994,11,149,1415,0,6,5,1575
010237000962,0102370,1994,12,149,1415,0,6,5,1575
010237000962,0102370,1995,9,123,1411,1,2,0,1537
010237000962,0102370,1995,10,123,1411,1,2,0,1537
010237000962,0102370,1995,11,123,1411,1,2,0,1537
010237000962,0102370,1995,12,123,1411,1,2,0,1537
010237000962,0102370,1996,9,88,1429,0,0,1,1518
010237000962,0102370,1996,10,88,1429,0,0,1,1518
010237000962,0102370,1996,11,88,1429,0,0,1,1518
010237000962,0102370,1996,12,88,1429,0,0,1,1518
010237000962,0102370,1997,9,81,1583,0,0,0,1664
010237000962,0102370,1997,10,81,1583,0,0,0,1664
010237000962,0102370,1997,11,81,1583,0,0,0,1664
010237000962,0102370,1997,12,81,1583,0,0,0,1664
010237000962,0102370,1998,9,67,1625,1,2,1,1696
010237000962,0102370,1998,10,67,1625,1,2,1,1696
010237000962,0102370,1998,11,67,1625,1,2,1,1696
010237000962,0102370,1998,12,67,1625,1,2,1,1696
010237000964,0102370,1993,9,362,1396,0,0,0,1758
010237000964,0102370,1993,10,362,1396,0,0,0,1758
010237000964,0102370,1993,11,362,1396,0,0,0,1758
010237000964,0102370,1993,12,362,1396,0,0,0,1758
010237000964,0102370,1994,9,316,1413,0,0,1,1730
010237000964,0102370,1994,10,316,1413,0,0,1,1730
010237000964,0102370,1994,11,316,1413,0,0,1,1730
010237000964,0102370,1994,12,316,1413,0,0,1,1730
010237000964,0102370,1995,9,195,1290,0,0,0,1485
010237000964,0102370,1995,10,195,1290,0,0,0,1485
010237000964,0102370,1995,11,195,1290,0,0,0,1485
010237000964,0102370,1995,12,195,1290,0,0,0,1485
010237000964,0102370,1996,9,185,1370,1,0,0,1556
010237000964,0102370,1996,10,185,1370,1,0,0,1556
010237000964,0102370,1996,11,185,1370,1,0,0,1556
010237000964,0102370,1996,12,185,1370,1,0,0,1556
010237000964,0102370,1997,9,156,1301,0,1,2,1460
010237000964,0102370,1997,10,156,1301,0,1,2,1460
010237000964,0102370,1997,11,156,1301,0,1,2,1460
010237000964,0102370,1997,12,156,1301,0,1,2,1460
010237000964,0102370,1998,9,128,1204,0,4,3,1339
010237000964,0102370,1998,10,128,1204,0,4,3,1339
010237000964,0102370,1998,11,128,1204,0,4,3,1339
010237000964,0102370,1998,12,128,1204,0,4,3,1339
010237000969,0102370,1993,9,8,1006,0,0,0,1014
010237000969,0102370,1993,10,8,1006,0,0,0,1014
010237000969,0102370,1993,11,8,1006,0,0,0,1014
010237000969,0102370,1993,12,8,1006,0,0,0,1014
010237000969,0102370,1994,9,8,1050,0,0,0,1058
010237000969,0102370,1994,10,8,1050,0,0,0,1058
010237000969,0102370,1994,11,8,1050,0,0,0,1058
010237000969,0102370,1994,12,8,1050,0,0,0,1058
010237000969,0102370,1995,9,6,871,0,0,0,877
010237000969,0102370,1995,10,6,871,0,0,0,877
010237000969,0102370,1995,11,6,871,0,0,0,877
010237000969,0102370,1995,12,6,871,0,0,0,877
010237000969,0102370,1996,9,6,1030,0,1,0,1037
010237000969,0102370,1996,10,6,1030,0,1,0,1037
010237000969,0102370,1996,11,6,1030,0,1,0,1037
010237000969,0102370,1996,12,6,1030,0,1,0,1037
010237000969,0102370,1997,9,4,1029,0,1,0,1034
010237000969,0102370,1997,10,4,1029,0,1,0,1034
010237000969,0102370,1997,11,4,1029,0,1,0,1034
010237000969,0102370,1997,12,4,1029,0,1,0,1034
010237000969,0102370,1998,9,6,1028,0,1,0,1035
010237000969,0102370,1998,10,6,1028,0,1,0,1035
010237000969,0102370,1998,11,6,1028,0,1,0,1035
010237000969,0102370,1998,12,6,1028,0,1,0,1035
010237001618,0102370,1993,9,97,196,0,1,1,295
010237001618,0102370,1993,10,97,196,0,1,1,295
010237001618,0102370,1993,11,97,196,0,1,1,295
010237001618,0102370,1993,12,97,196,0,1,1,295
010237001618,0102370,1994,9,79,167,1,1,2,250
010237001618,0102370,1994,10,79,167,1,1,2,250
010237001618,0102370,1994,11,79,167,1,1,2,250
010237001618,0102370,1994,12,79,167,1,1,2,250
010237001618,0102370,1995,9,79,156,2,1,1,239
010237001618,0102370,1995,10,79,156,2,1,1,239
010237001618,0102370,1995,11,79,156,2,1,1,239
010237001618,0102370,1995,12,79,156,2,1,1,239
010237001618,0102370,1996,9,81,155,2,1,0,239
010237001618,0102370,1996,10,81,155,2,1,0,239
010237001618,0102370,1996,11,81,155,2,1,0,239
010237001618,0102370,1996,12,81,155,2,1,0,239
010237001618,0102370,1997,9,85,159,2,1,1,248
010237001618,0102370,1997,10,85,159,2,1,1,248
010237001618,0102370,1997,11,85,159,2,1,1,248
010237001618,0102370,1997,12,85,159,2,1,1,248
010237001618,0102370,1998,9,89,154,2,3,2,250
010237001618,0102370,1998,10,89,154,2,3,2,250
010237001618,0102370,1998,11,89,154,2,3,2,250
010237001618,0102370,1998,12,89,154,2,3,2,250
010237001686,0102370,1993,9,20,110,0,0,0,130
010237001686,0102370,1993,10,20,110,0,0,0,130
010237001686,0102370,1993,11,20,110,0,0,0,130
010237001686,0102370,1993,12,20,110,0,0,0,130
010237001686,0102370,1994,9,20,84,0,0,0,104
010237001686,0102370,1994,10,20,84,0,0,0,104
010237001686,0102370,1994,11,20,84,0,0,0,104
010237001686,0102370,1994,12,20,84,0,0,0,104
010237001686,0102370,1995,9,29,125,0,0,1,155
010237001686,0102370,1995,10,29,125,0,0,1,155
010237001686,0102370,1995,11,29,125,0,0,1,155
010237001686,0102370,1995,12,29,125,0,0,1,155
010237001686,0102370,1996,9,42,161,0,0,1,204
010237001686,0102370,1996,10,42,161,0,0,1,204
010237001686,0102370,1996,11,42,161,0,0,1,204
010237001686,0102370,1996,12,42,161,0,0,1,204
010237001686,0102370,1997,9,38,136,0,0,0,174
010237001686,0102370,1997,10,38,136,0,0,0,174
010237001686,0102370,1997,11,38,136,0,0,0,174
010237001686,0102370,1997,12,38,136,0,0,0,174
010237001686,0102370,1998,9,13,70,0,0,0,83
010237001686,0102370,1998,10,13,70,0,0,0,83
010237001686,0102370,1998,11,13,70,0,0,0,83
010237001686,0102370,1998,12,13,70,0,0,0,83
010237001688,0102370,1993,9,1642,228,8,36,6,1920
010237001688,0102370,1993,10,1642,228,8,36,6,1920
010237001688,0102370,1993,11,1642,228,8,36,6,1920
010237001688,0102370,1993,12,1642,228,8,36,6,1920
010237001688,0102370,1994,9,1653,253,14,26,12,1958
010237001688,0102370,1994,10,1653,253,14,26,12,1958
010237001688,0102370,1994,11,1653,253,14,26,12,1958
010237001688,0102370,1994,12,1653,253,14,26,12,1958
010237001688,0102370,1995,9,1512,242,14,37,9,1814
010237001688,0102370,1995,10,1512,242,14,37,9,1814
010237001688,0102370,1995,11,1512,242,14,37,9,1814
010237001688,0102370,1995,12,1512,242,14,37,9,1814
010237001688,0102370,1996,9,1573,259,14,38,6,1890
010237001688,0102370,1996,10,1573,259,14,38,6,1890
010237001688,0102370,1996,11,1573,259,14,38,6,1890
010237001688,0102370,1996,12,1573,259,14,38,6,1890
010237001688,0102370,1997,9,1468,250,10,32,7,1767
010237001688,0102370,1997,10,1468,250,10,32,7,1767
010237001688,0102370,1997,11,1468,250,10,32,7,1767
010237001688,0102370,1997,12,1468,250,10,32,7,1767
010237001688,0102370,1998,9,1539,250,10,29,9,1837
010237001688,0102370,1998,10,1539,250,10,29,9,1837
010237001688,0102370,1998,11,1539,250,10,29,9,1837
010237001688,0102370,1998,12,1539,250,10,29,9,1837
010237001689,0102370,1993,9,32,29,0,1,1,63
010237001689,0102370,1993,10,32,29,0,1,1,63
010237001689,0102370,1993,11,32,29,0,1,1,63
010237001689,0102370,1993,12,32,29,0,1,1,63
010237001689,0102370,1994,9,37,32,1,1,1,72
010237001689,0102370,1994,10,37,32,1,1,1,72
010237001689,0102370,1994,11,37,32,1,1,1,72
010237001689,0102370,1994,12,37,32,1,1,1,72
010237001689,0102370,1995,9,39,37,0,1,1,78
010237001689,0102370,1995,10,39,37,0,1,1,78
010237001689,0102370,1995,11,39,37,0,1,1,78
010237001689,0102370,1995,12,39,37,0,1,1,78
010237001689,0102370,1996,9,41,35,1,1,0,78
010237001689,0102370,1996,10,41,35,1,1,0,78
010237001689,0102370,1996,11,41,35,1,1,0,78
010237001689,0102370,1996,12,41,35,1,1,0,78
010237001689,0102370,1997,9,30,33,0,1,1,65
010237001689,0102370,1997,10,30,33,0,1,1,65
010237001689,0102370,1997,11,30,33,0,1,1,65
010237001689,0102370,1997,12,30,33,0,1,1,65
010237001689,0102370,1998,9,24,35,0,1,0,60
010237001689,0102370,1998,10,24,35,0,1,0,60
010237001689,0102370,1998,11,24,35,0,1,0,60
010237001689,0102370,1998,12,24,35,0,1,0,60
061455001709,0614550,1993,9,31,10,29,1,1,72
061455001709,0614550,1993,10,31,10,29,1,1,72
061455001709,0614550,1993,11,31,10,29,1,1,72
061455001709,0614550,1993,12,31,10,29,1,1,72
061455001709,0614550,1994,9,29,9,42,1,1,82
061455001709,0614550,1994,10,29,9,42,1,1,82
061455001709,0614550,1994,11,29,9,42,1,1,82
061455001709,0614550,1994,12,29,9,42,1,1,82
061455001709,0614550,1995,9,NA,NA,NA,NA,NA,NA
061455001709,0614550,1995,10,NA,NA,NA,NA,NA,NA
061455001709,0614550,1995,11,NA,NA,NA,NA,NA,NA
061455001709,0614550,1995,12,NA,NA,NA,NA,NA,NA
061455001709,0614550,1996,9,NA,NA,NA,NA,NA,NA
061455001709,0614550,1996,10,NA,NA,NA,NA,NA,NA
061455001709,0614550,1996,11,NA,NA,NA,NA,NA,NA
061455001709,0614550,1996,12,NA,NA,NA,NA,NA,NA
061455001709,0614550,1997,9,NA,NA,NA,NA,NA,NA
061455001709,0614550,1997,10,NA,NA,NA,NA,NA,NA
061455001709,0614550,1997,11,NA,NA,NA,NA,NA,NA
061455001709,0614550,1997,12,NA,NA,NA,NA,NA,NA
061455001709,0614550,1998,9,NA,NA,NA,NA,NA,NA
061455001709,0614550,1998,10,NA,NA,NA,NA,NA,NA
061455001709,0614550,1998,11,NA,NA,NA,NA,NA,NA
061455001709,0614550,1998,12,NA,NA,NA,NA,NA,NA
061455001711,0614550,1993,9,1635,217,405,165,10,2432
061455001711,0614550,1993,10,1635,217,405,165,10,2432
061455001711,0614550,1993,11,1635,217,405,165,10,2432
061455001711,0614550,1993,12,1635,217,405,165,10,2432
061455001711,0614550,1994,9,1642,261,473,177,13,2566
061455001711,0614550,1994,10,1642,261,473,177,13,2566
061455001711,0614550,1994,11,1642,261,473,177,13,2566
061455001711,0614550,1994,12,1642,261,473,177,13,2566
061455001711,0614550,1995,9,1611,276,479,188,18,2572
061455001711,0614550,1995,10,1611,276,479,188,18,2572
061455001711,0614550,1995,11,1611,276,479,188,18,2572
061455001711,0614550,1995,12,1611,276,479,188,18,2572
061455001711,0614550,1996,9,1568,296,473,203,21,2561
061455001711,0614550,1996,10,1568,296,473,203,21,2561
061455001711,0614550,1996,11,1568,296,473,203,21,2561
061455001711,0614550,1996,12,1568,296,473,203,21,2561
061455001711,0614550,1997,9,1605,287,469,176,22,2559
061455001711,0614550,1997,10,1605,287,469,176,22,2559
061455001711,0614550,1997,11,1605,287,469,176,22,2559
061455001711,0614550,1997,12,1605,287,469,176,22,2559
061455001711,0614550,1998,9,1586,270,513,198,19,2586
061455001711,0614550,1998,10,1586,270,513,198,19,2586
061455001711,0614550,1998,11,1586,270,513,198,19,2586
061455001711,0614550,1998,12,1586,270,513,198,19,2586
061455001720,0614550,1993,9,42,47,148,23,3,263
061455001720,0614550,1993,10,42,47,148,23,3,263
061455001720,0614550,1993,11,42,47,148,23,3,263
061455001720,0614550,1993,12,42,47,148,23,3,263
061455001720,0614550,1994,9,56,65,169,19,3,312
061455001720,0614550,1994,10,56,65,169,19,3,312
061455001720,0614550,1994,11,56,65,169,19,3,312
061455001720,0614550,1994,12,56,65,169,19,3,312
061455001720,0614550,1995,9,71,66,174,31,2,344
061455001720,0614550,1995,10,71,66,174,31,2,344
061455001720,0614550,1995,11,71,66,174,31,2,344
061455001720,0614550,1995,12,71,66,174,31,2,344
061455001720,0614550,1996,9,64,55,197,28,6,350
061455001720,0614550,1996,10,64,55,197,28,6,350
061455001720,0614550,1996,11,64,55,197,28,6,350
061455001720,0614550,1996,12,64,55,197,28,6,350
061455001720,0614550,1997,9,69,61,219,19,5,373
061455001720,0614550,1997,10,69,61,219,19,5,373
061455001720,0614550,1997,11,69,61,219,19,5,373
061455001720,0614550,1997,12,69,61,219,19,5,373
061455001720,0614550,1998,9,51,55,165,16,5,292
061455001720,0614550,1998,10,51,55,165,16,5,292
061455001720,0614550,1998,11,51,55,165,16,5,292
061455001720,0614550,1998,12,51,55,165,16,5,292
061455001723,0614550,1993,9,314,528,370,315,11,1538
061455001723,0614550,1993,10,314,528,370,315,11,1538
061455001723,0614550,1993,11,314,528,370,315,11,1538
061455001723,0614550,1993,12,314,528,370,315,11,1538
061455001723,0614550,1994,9,336,528,418,326,9,1617
