"NCESSCH","LEAID","TYPE07","STATUS07","ULOCAL07","FTE07","LEVEL07","FRELCH07","REDLCH07","TOTFRL07","MEMBER07","G0907","G1007","G1107","G1207","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12","ASIAN","HISP","BLACK","WHITE"
"480894000327","4808940","1","1","11",109.7,"3",1097,157,1254,1626,601,359,341,325,1,8,486,66,40,2,11,274,48,24,1,10,261,44,25,0,7,234,61,23,36,1255,219,112
"480894000333","4808940","1","1","11",102.3,"3",462,120,582,1684,493,449,361,381,4,8,156,122,203,1,3,131,88,226,2,8,94,71,186,2,2,96,80,201,21,477,361,816
"480894000350","4808940","1","1","11",79.2,"3",659,95,754,940,366,230,171,173,0,0,263,96,7,1,0,151,69,9,0,1,110,60,0,0,3,112,55,3,4,636,280,19
"480894000360","4808940","1","1","11",111.5,"3",1057,152,1209,1550,513,378,321,338,0,4,419,69,21,1,3,308,49,17,0,2,261,40,18,1,0,274,38,25,9,1262,196,81
"480894005396","4808940","4","1","11",27,"4",51,4,55,130,6,5,3,62,0,0,1,2,3,0,0,3,1,1,0,0,1,1,1,0,3,19,10,30,3,24,14,35
"480894005646","4808940","4","1","11",6,"4",4,0,4,18,6,4,0,0,0,0,2,1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,5
"480894006508","4808940","1","1","11",160,"3",168,82,250,2781,770,669,676,666,10,39,210,27,484,4,37,185,32,411,1,43,186,25,421,4,28,164,33,437,147,745,117,1753
"480894007137","4808940","4","1","11",8,"3",17,0,17,63,40,16,0,1,0,0,29,7,4,0,0,7,7,2,0,0,0,0,0,0,0,0,0,1,0,36,14,7
"480894008060","4808940","4","1","11",19,"3",63,11,74,311,0,7,97,207,0,0,0,0,0,0,0,3,0,4,0,0,32,14,51,0,1,84,25,97,1,119,39,152
"480894008389","4808940","4","1","11",4,"3",1,0,1,31,15,8,4,2,0,0,9,2,4,1,0,4,0,3,0,0,2,1,1,0,0,1,0,1,0,16,3,9
"480894008937","4808940","1","1","41",146.3,"3",1033,303,1336,2469,773,665,575,456,2,16,547,88,120,1,15,447,75,127,1,15,383,59,117,1,14,278,64,99,60,1655,286,463
"480894009076","4808940","4","1","11",30,"4",119,17,136,180,65,24,14,13,0,1,50,11,3,1,0,17,4,2,0,2,7,4,1,1,0,4,3,5,3,78,22,11
"480894011844","4808940","1","3","11",64,"3",631,93,724,971,345,228,220,178,0,2,181,157,5,0,1,104,113,10,0,0,100,118,2,0,0,88,89,1,3,473,477,18
"480894011930","4808940","1","3","11",54.3,"3",152,57,209,854,256,193,212,193,0,34,74,11,137,0,31,52,14,96,0,25,48,21,118,1,29,53,8,102,119,227,54,453
"481623001204","4816230","1","1","11",75.9,"3",844,66,910,1089,405,255,219,210,0,0,80,320,5,0,0,36,218,1,0,1,28,186,4,0,0,27,182,1,1,171,906,11
"481623001205","4816230","1","1","11",144.2,"3",991,156,1147,1667,609,413,342,303,2,16,413,131,47,1,7,262,100,43,2,6,210,92,32,1,15,166,88,33,44,1051,411,155
"481623001206","4816230","1","1","11",78.1,"3",905,85,990,1272,403,309,295,265,1,0,384,13,5,1,0,291,16,1,0,2,278,13,2,1,0,243,17,4,2,1196,59,12
"481623001225","4816230","1","1","11",35,"3",266,69,335,538,147,127,134,130,0,3,86,56,2,1,2,85,35,4,1,2,85,43,3,0,3,74,51,2,10,330,185,11
"481623001229","4816230","1","1","11",117.6,"3",821,108,929,1441,439,363,318,321,0,1,80,355,3,0,1,41,319,2,0,0,39,277,2,0,1,36,283,1,3,196,1234,8
"481623001242","4816230","1","1","11",60.4,"3",142,44,186,701,183,183,175,160,2,3,51,54,73,4,3,49,50,77,3,7,47,43,75,1,5,32,49,73,18,179,196,298
"481623001273","4816230","1","1","11",37.6,"3",268,60,328,549,160,135,141,113,2,6,101,44,7,1,4,80,42,8,3,7,82,46,3,0,7,56,40,10,24,319,172,28
"481623001277","4816230","1","1","11",93.1,"3",518,71,589,1102,385,218,249,250,1,7,243,93,41,1,3,117,56,41,1,4,129,62,53,0,5,113,88,44,19,602,299,179
"481623001289","4816230","1","1","11",104.5,"3",997,121,1118,1288,485,302,245,256,0,2,461,16,6,0,1,285,13,3,0,0,228,15,2,0,1,237,15,3,4,1211,59,14
"481623001295","4816230","1","1","11",105.3,"3",982,112,1094,1510,578,362,296,274,2,2,333,238,3,0,2,168,190,2,0,1,109,181,5,1,1,77,190,5,6,687,799,15
"481623001304","4816230","1","1","11",85.8,"3",778,49,827,1019,328,223,257,211,0,1,42,284,1,0,0,18,204,1,1,0,10,246,0,0,0,9,202,0,1,79,936,2
"481623001311","4816230","1","1","11",56,"3",383,20,403,518,158,131,121,108,0,0,31,127,0,0,0,25,106,0,1,0,21,99,0,0,0,17,91,0,0,94,423,0
"481623001324","4816230","1","1","11",124.3,"3",1161,62,1223,1517,542,398,302,275,2,28,412,92,8,1,19,307,64,7,1,12,220,63,6,3,12,218,40,2,71,1157,259,23
"481623001331","4816230","1","1","11",82.3,"3",821,40,861,1186,461,324,222,179,0,0,302,157,2,2,0,205,114,3,1,0,127,93,1,0,3,105,70,1,3,739,434,7
"481623001343","4816230","1","1","11",76.6,"3",528,38,566,779,258,200,164,157,0,0,55,202,1,1,0,36,163,0,0,0,30,132,2,0,0,26,131,0,0,147,628,3
"481623001352","4816230","1","1","21",89.8,"3",662,92,754,1180,470,272,233,205,2,0,220,96,152,1,1,118,67,85,2,2,100,55,74,0,1,81,49,74,4,519,267,385
"481623001357","4816230","1","1","11",311.4,"3",3045,468,3513,5094,1725,1386,1029,954,3,21,1142,535,24,3,15,860,485,23,1,11,697,300,20,1,9,590,335,19,56,3289,1655,86
"481623001358","4816230","1","1","11",99.8,"3",983,100,1083,1380,505,314,277,284,0,0,131,371,3,0,0,72,240,2,0,0,66,210,1,1,1,59,222,1,1,328,1043,7
"481623001360","4816230","1","1","11",121.8,"3",1132,97,1229,1615,688,407,288,232,0,1,432,245,10,1,0,246,154,6,0,0,150,132,6,1,0,137,86,8,1,965,617,30
"481623001367","4816230","1","1","11",141.1,"3",1412,186,1598,2278,732,594,498,454,5,1,710,9,7,1,0,571,12,10,4,1,472,11,10,3,0,429,16,6,2,2182,48,33
"481623001379","4816230","1","1","11",134.6,"3",1415,127,1542,1917,766,447,381,323,1,1,458,298,8,0,0,240,198,9,0,0,226,147,8,1,1,173,139,9,2,1097,782,34
"481623001383","4816230","1","1","11",137.4,"3",1238,210,1448,2381,848,555,512,466,1,10,626,125,86,1,14,380,80,80,1,11,325,101,74,0,12,293,73,88,47,1624,379,328
"481623001387","4816230","1","1","11",114.2,"3",649,80,729,1386,495,356,285,250,5,5,375,60,50,2,6,240,43,65,1,2,181,39,62,0,7,144,27,72,20,940,169,249
"481623003641","4816230","1","1","11",28.5,"3",144,42,186,391,103,98,115,75,0,7,60,23,13,1,6,49,17,25,0,7,56,19,33,0,2,42,16,15,22,207,75,86
"481623005441","4816230","1","1","11",24.2,"3",134,24,158,247,75,64,66,42,0,2,42,28,3,0,1,34,24,5,0,0,32,31,3,0,0,25,15,2,3,133,98,13
"481623005444","4816230","1","1","11",28.6,"3",182,43,225,382,101,100,97,84,2,2,47,42,8,0,0,54,38,8,0,0,45,45,7,0,2,48,29,5,4,194,154,28
"481623005865","4816230","1","1","11",16.6,"3",43,9,52,209,59,52,52,46,0,3,19,12,25,0,4,14,14,20,0,4,14,10,24,0,1,12,12,21,12,59,48,90
"481623006391","4816230","4","1","11",24,"4",21,0,21,118,35,22,12,6,0,0,18,9,8,0,0,8,5,9,0,1,4,5,2,0,0,1,1,4,1,31,20,23
"481623006532","4816230","4","1","11",13,"3",41,8,49,177,44,51,51,31,0,1,26,13,4,0,3,38,10,0,0,0,37,13,1,0,0,24,5,2,4,125,41,7
"481623006930","4816230","4","1","11",11.6,"3",121,9,130,176,103,46,19,8,0,0,34,68,1,0,0,13,33,0,0,0,4,15,0,0,0,2,6,0,0,53,122,1
"481623006965","4816230","4","1","11",12,"4",51,2,53,60,22,7,8,3,0,0,9,13,0,0,0,3,4,0,0,0,3,4,1,0,0,1,2,0,0,16,23,1
"481623007565","4816230","1","1","11",133.7,"3",1302,169,1471,1845,538,379,434,494,2,2,491,34,9,3,5,344,24,3,5,6,377,38,8,2,2,451,34,5,15,1663,130,25
"481623008515","4816230","1","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481623008761","4816230","4","1","11",21.2,"3",145,12,157,225,110,29,22,5,1,1,69,32,7,0,0,16,11,2,0,1,14,7,0,0,0,2,3,0,2,101,53,9
"481623010560","4816230","1","1","11",69.9,"3",733,49,782,909,477,270,160,2,0,17,274,169,17,0,4,160,99,7,0,6,95,52,7,0,0,0,1,1,27,529,321,32
"481623010565","4816230","4","1","11",NA,"4",63,3,66,135,31,20,8,3,0,1,25,5,0,0,1,11,8,0,0,0,6,2,0,0,0,2,1,0,2,44,16,0
"481830001661","4818300","1","1","11",126.4,"3",801,202,1003,1833,611,433,427,362,3,10,419,84,95,3,9,290,60,71,0,3,266,78,80,4,8,243,53,54,30,1218,275,300
"481830001663","4818300","1","1","11",104.6,"3",1052,113,1165,1564,639,328,359,238,1,0,589,18,31,1,1,299,16,11,0,1,333,12,13,0,0,221,7,10,2,1442,53,65
"481830001668","4818300","1","1","11",100.8,"3",1141,49,1190,1283,381,303,281,318,0,0,377,3,1,0,0,301,2,0,0,0,279,1,1,0,0,316,1,1,0,1273,7,3
"481830001669","4818300","1","1","11",102,"3",849,193,1042,1584,582,385,308,309,1,4,510,21,46,2,7,325,14,37,1,3,266,8,30,1,3,270,6,29,17,1371,49,142
"481830001678","4818300","1","1","11",149,"3",703,137,840,2394,800,596,531,467,0,19,604,14,163,5,14,409,13,155,1,13,372,5,140,3,16,293,4,151,62,1678,36,609
"481830001683","4818300","1","1","11",82.9,"3",830,90,920,1300,393,362,275,270,0,1,367,3,22,1,2,332,4,23,0,0,253,5,17,0,0,243,1,26,3,1195,13,88
"481830001694","4818300","1","1","11",109.5,"3",1238,171,1409,1697,595,431,338,333,1,2,544,26,22,0,4,370,32,25,0,4,293,20,21,1,2,290,20,20,12,1497,98,88
"481830001695","4818300","1","1","11",74.5,"3",922,94,1016,1176,353,313,253,257,0,0,346,5,2,0,0,305,0,8,0,3,246,2,2,0,0,255,1,1,3,1152,8,13
"481830003786","4818300","1","1","11",182.7,"3",697,168,865,3109,969,786,721,633,3,22,732,22,190,3,8,582,20,173,3,21,506,23,168,3,15,413,19,183,66,2233,84,714
"481830003791","4818300","1","1","11",42.4,"3",199,63,262,448,116,120,112,100,0,5,97,1,13,1,2,104,3,10,0,3,96,2,11,0,7,83,4,6,17,380,10,40
"481830003811","4818300","4","1","11",14.9,"3",34,1,35,180,7,14,24,135,0,0,5,0,2,0,0,12,1,1,0,0,22,0,2,0,0,120,6,9,0,159,7,14
"481830003812","4818300","4","1","11",15,"3",25,2,27,90,54,25,3,0,0,0,51,2,1,0,0,24,1,0,0,0,1,0,2,0,0,0,0,0,0,76,3,3
"481830005464","4818300","4","1","11",18.6,"3",108,8,116,140,25,28,20,63,0,0,25,0,0,0,0,28,0,0,0,0,16,0,4,0,0,60,2,1,0,129,2,5
"481830006945","4818300","4","1","11",7.8,"3",48,5,53,61,45,8,2,6,0,0,39,5,1,0,0,8,0,0,0,0,2,0,0,0,0,6,0,0,0,55,5,1
"481830008545","4818300","1","1","11",31.9,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481830008776","4818300","1","1","11",112.7,"3",787,207,994,1868,627,468,417,356,4,15,417,75,116,3,8,310,47,100,3,11,286,42,75,2,10,224,40,80,44,1237,204,371
"481830009225","4818300","4","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481830009227","4818300","1","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481830010637","4818300","4","1","11",0.4,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481970001830","4819700","1","1","11",104.8,"3",442,83,525,1769,540,450,360,419,0,6,212,123,199,2,6,165,104,173,1,6,113,76,164,1,7,118,67,226,25,608,370,762
"481970001832","4819700","4","1","11",29,"4",35,3,38,48,5,4,2,21,0,0,1,1,3,0,0,0,3,1,0,0,0,1,1,0,1,7,7,6,1,8,12,11
"481970001839","4819700","1","1","11",61.6,"3",617,96,713,938,307,244,198,189,0,10,249,20,28,0,13,192,16,23,0,12,164,6,16,0,3,140,15,31,38,745,57,98
"481970001851","4819700","1","1","11",58.5,"3",618,80,698,899,305,242,180,172,0,0,284,12,9,0,0,229,5,8,0,0,169,7,4,0,0,159,7,6,0,841,31,27
"481970001853","4819700","1","1","11",72.1,"3",446,35,481,987,305,257,222,203,1,3,24,270,7,1,7,17,230,2,0,6,20,190,6,1,4,12,185,1,20,73,875,16
"481970001857","4819700","1","1","11",97.2,"3",660,82,742,1475,469,384,330,292,0,9,150,276,34,0,10,100,246,28,0,11,91,196,32,1,10,77,185,19,40,418,903,113
"481970001893","4819700","1","1","11",102.4,"3",928,177,1105,1509,442,409,328,330,1,0,418,14,9,1,6,380,15,7,0,0,310,11,7,1,1,298,21,9,7,1406,61,32
"481970001894","4819700","1","1","11",80.6,"3",633,72,705,1117,383,292,244,198,2,1,180,184,16,0,2,112,169,9,0,1,80,156,7,0,0,48,148,2,4,420,657,34
"481970001897","4819700","1","1","11",131.8,"3",687,116,803,2230,631,594,515,490,2,12,373,44,200,2,15,345,38,194,0,13,272,31,199,2,19,232,39,198,59,1222,152,791
"481970001901","4819700","1","1","11",77.5,"3",675,41,716,1017,361,274,204,178,0,7,230,116,8,0,2,195,75,2,0,1,134,63,6,0,1,100,71,6,11,659,325,22
"481970001906","4819700","4","1","11",17.6,"4",100,14,114,146,25,23,36,54,0,0,8,17,0,0,0,11,8,4,0,0,16,18,2,0,1,23,27,3,1,58,70,9
"481970001913","4819700","1","1","11",100.2,"3",419,76,495,1610,489,398,369,354,0,13,127,198,151,1,10,114,152,121,2,14,93,129,131,1,6,85,129,133,43,419,608,536
"481970001920","4819700","1","1","11",105.4,"3",986,164,1150,1858,522,467,467,402,0,4,393,115,10,0,7,367,84,9,1,0,343,103,20,2,2,302,84,12,13,1405,386,51
"481970001932","4819700","1","1","21",98.1,"3",437,71,508,1690,499,435,388,368,2,10,149,99,239,3,12,127,83,210,5,11,106,73,193,1,6,70,52,239,39,452,307,881
"481970005469","4819700","4","1","11",7,"4",13,0,13,62,27,12,1,0,0,0,9,10,8,0,0,4,6,2,0,0,1,0,0,0,0,0,0,0,0,14,16,10
"481970005472","4819700","4","1","11",17.9,"3",63,5,68,116,63,24,15,14,1,0,34,26,2,0,0,13,9,2,0,0,7,8,0,0,0,5,7,2,0,59,50,6
"481970005717","4819700","4","1","11",14,"4",26,2,28,58,3,4,8,9,0,0,3,0,0,0,0,1,1,2,0,0,5,2,1,0,0,6,3,0,0,15,6,3
"481970006257","4819700","4","1","11",1,"3",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"481970007112","4819700","4","1","11",19.8,"3",94,11,105,186,28,67,32,59,0,1,12,12,3,1,0,51,12,3,0,1,22,8,1,0,0,53,4,2,2,138,36,9
"481970008026","4819700","1","1","11",93.7,"3",760,112,872,1272,389,349,305,229,0,4,323,44,18,0,3,287,39,20,0,8,231,45,21,0,5,164,49,11,20,1005,177,70
"481970008028","4819700","4","1","11",4,"3",11,1,12,25,12,8,3,2,0,0,5,5,2,0,0,5,2,1,0,0,2,0,1,0,0,1,0,1,0,13,7,5
"481970008371","4819700","4","1","11",1,"3",3,0,3,9,5,1,1,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1
"481970009035","4819700","4","1","11",8,"4",21,2,23,36,11,4,3,3,0,0,6,5,0,0,0,1,1,2,0,0,2,0,1,0,0,1,2,0,0,10,8,3
"481970009040","4819700","4","1","11",4,"3",21,3,24,30,18,8,2,2,0,0,9,7,2,0,0,2,6,0,0,0,1,1,0,0,0,1,1,0,0,13,15,2
"481970009041","4819700","4","1","11",4,"3",17,4,21,33,12,11,7,3,0,0,4,7,1,0,0,6,5,0,0,1,4,0,2,0,0,1,1,1,1,15,13,4
"481970009625","4819700","4","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481970011016","4819700","4","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481970021053","4819700","4","1","11",17,"3",28,1,29,56,NA,NA,NA,56,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,1,18,21,16,-11,6,9,4
"481970021056","4819700","4","1","11",7,"4",4,0,4,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"481970021058","4819700","4","1","11",1,"3",0,0,0,8,5,1,0,2,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,2
"482364002393","4823640","1","1","11",115.2,"3",1277,223,1500,1927,678,465,432,352,0,3,650,20,5,0,1,444,16,4,0,0,413,16,3,1,0,336,10,5,4,1843,62,17
"482364002397","4823640","1","1","21",185.5,"3",584,195,779,3361,1032,826,790,713,4,156,380,183,309,1,162,235,126,302,1,159,175,104,351,0,158,173,83,299,635,963,496,1261
"482364002425","4823640","4","1","11",33,"3",179,27,206,522,212,137,104,69,0,0,93,119,0,0,0,43,91,3,0,0,38,64,2,0,1,29,38,1,1,203,312,6
"482364002434","4823640","1","1","11",98.5,"3",961,181,1142,1630,585,371,323,351,0,0,532,50,3,0,1,315,48,7,0,0,276,42,5,0,1,306,39,5,2,1429,179,20
"482364002462","4823640","1","1","11",53.8,"3",534,99,633,893,359,192,191,151,0,0,251,98,10,0,0,144,43,5,0,2,131,48,10,0,1,109,36,5,3,635,225,30
"482364002483","4823640","1","1","11",49,"3",200,109,309,740,266,205,123,146,0,96,72,74,24,0,73,53,61,18,1,43,37,40,2,0,52,28,55,11,264,190,230,55
"482364002503","4823640","1","1","11",57.9,"3",372,58,430,846,318,173,218,137,0,0,109,207,2,0,1,57,115,0,0,2,45,171,0,0,0,45,92,0,3,256,585,2
"482364002506","4823640","1","1","11",50.9,"3",289,45,334,531,211,122,115,83,0,0,34,177,0,0,0,15,107,0,0,0,12,103,0,0,0,7,76,0,0,68,463,0
"482364002512","4823640","1","1","11",161.2,"3",892,369,1261,3289,883,703,920,783,1,41,306,254,281,4,30,240,178,251,2,49,299,281,289,1,26,224,241,291,146,1069,954,1112
"482364002518","4823640","1","1","11",127.5,"3",1365,168,1533,1924,912,451,242,319,0,45,711,128,28,0,26,353,61,11,0,14,183,33,12,1,35,236,31,16,120,1483,253,67
"482364002530","4823640","1","1","11",124.7,"3",1072,271,1343,2349,882,581,492,394,0,5,436,433,8,1,1,265,310,4,1,6,205,279,1,0,1,151,242,0,13,1057,1264,13
"482364002536","4823640","1","1","11",120.4,"3",1128,236,1364,2189,785,469,467,468,0,6,757,16,6,0,8,439,20,2,1,6,431,22,7,0,7,432,27,2,27,2059,85,17
"482364002538","4823640","4","1","11",29,"4",57,6,63,109,42,15,21,10,0,0,24,17,1,0,0,7,8,0,0,0,13,8,0,0,0,4,6,0,0,48,39,1
"482364002552","4823640","1","1","11",39.5,"3",58,38,96,647,163,157,157,170,0,4,38,32,89,0,6,20,41,90,0,7,25,32,93,0,3,24,48,95,20,107,153,367
"482364002562","4823640","1","1","11",96.5,"3",802,195,997,1582,609,330,350,293,0,0,532,53,24,0,1,286,26,17,0,3,318,13,16,0,3,253,27,10,7,1389,119,67
"482364002577","4823640","1","1","11",155.9,"3",1419,265,1684,2507,973,604,480,450,0,0,906,40,27,1,0,556,34,13,0,1,446,20,13,0,1,421,16,12,2,2329,110,65
"482364002580","4823640","1","1","11",56,"3",419,91,510,788,243,212,170,163,0,2,145,79,17,0,1,131,61,19,1,2,105,43,19,0,4,97,41,21,9,478,224,76
"482364002583","4823640","1","1","11",101.5,"3",839,182,1021,1528,623,386,279,240,1,21,403,186,12,0,26,232,121,7,0,18,175,76,10,0,18,131,80,11,83,941,463,40
"482364002592","4823640","1","1","11",66.6,"3",510,120,630,1141,464,258,208,211,2,1,136,324,1,0,1,60,195,2,0,0,44,157,7,0,3,46,160,2,5,286,836,12
"482364002602","4823640","1","1","11",42,"4",411,88,499,689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"482364002604","4823640","1","1","11",99,"3",785,231,1016,1777,644,424,401,308,0,3,489,85,67,1,5,267,70,81,0,8,257,55,81,0,1,195,49,63,17,1208,259,292
"482364002605","4823640","1","1","11",68.5,"3",391,85,476,966,301,266,197,202,0,0,57,238,6,1,0,42,216,7,1,3,35,153,5,0,1,36,160,5,4,170,767,23
"482364002609","4823640","1","1","11",123.8,"3",803,223,1026,1955,721,471,394,369,0,24,346,331,20,0,15,222,213,21,0,19,146,208,21,0,19,131,199,20,77,845,951,82
"482364002611","4823640","1","1","11",70,"3",541,65,606,1248,498,269,245,236,0,1,218,279,0,0,3,99,167,0,0,1,78,166,0,0,1,79,154,2,6,474,766,2
"482364002619","4823640","1","1","11",63.6,"3",339,87,426,1023,417,248,189,169,0,1,29,384,3,1,0,27,218,2,0,1,13,175,0,1,0,10,154,4,2,79,931,9
"482364002620","4823640","1","1","11",81.3,"3",405,105,510,1333,543,291,265,234,0,3,55,485,0,0,1,32,257,1,0,1,27,237,0,0,0,11,223,0,5,125,1202,1
"482364005490","4823640","1","1","11",91.5,"3",543,126,669,1158,326,315,260,257,0,3,126,194,3,0,1,140,172,2,0,2,116,139,3,0,1,107,147,2,7,489,652,10
"482364005493","4823640","2","1","11",28,"4",53,2,55,78,33,8,7,9,0,0,15,16,2,0,0,3,5,0,0,0,0,7,0,0,0,1,7,1,0,19,35,3
"482364005745","4823640","1","1","11",45,"3",316,104,420,641,173,158,149,161,0,0,126,44,3,0,1,104,44,9,0,0,102,35,12,1,3,117,34,6,4,449,157,30
"482364006270","4823640","4","1","11",49.5,"4",41,8,49,255,74,46,26,21,0,1,28,24,21,0,1,22,6,17,0,1,9,6,10,0,3,7,4,7,6,66,40,55
"482364006272","4823640","1","1","11",67,"4",93,55,148,434,3,12,9,35,0,0,2,1,0,0,0,7,2,3,0,0,4,4,1,0,0,15,16,4,0,28,23,8
"482364006982","4823640","2","1","11",8,"3",9,5,14,17,NA,NA,NA,17,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,8,8,1,-12,-4,-4,-11
"482364007018","4823640","2","1","11",NA,"4",37,6,43,106,7,15,9,30,0,0,2,3,2,0,1,5,7,2,0,0,2,6,1,0,2,10,14,4,3,19,30,9
"482364007928","4823640","1","1","11",18.8,"3",160,50,210,255,64,62,70,59,0,1,61,2,0,0,0,61,1,0,0,0,68,0,2,0,0,57,2,0,1,247,5,2
"482364007930","4823640","4","1","11",3,"4",203,34,237,477,139,44,14,4,0,2,84,47,6,0,2,31,11,0,0,0,7,7,0,0,0,3,1,0,4,125,66,6
"482364007934","4823640","4","1","11",1,"4",21,2,23,64,15,12,1,1,0,0,10,3,2,0,0,9,3,0,0,0,1,0,0,0,0,1,0,0,0,21,6,2
"482364008269","4823640","4","1","11",3,"4",264,24,288,479,151,29,22,5,0,0,106,41,4,0,0,18,11,0,0,0,11,11,0,0,0,3,2,0,0,138,65,4
"482364008609","4823640","4","1","11",NA,"3",221,40,261,490,59,137,131,163,0,0,57,2,0,0,0,126,9,2,0,1,116,12,2,0,0,148,11,4,1,447,34,8
"482364008815","4823640","1","1","11",134.7,"3",1368,279,1647,2375,894,600,431,450,1,21,749,109,14,1,15,501,72,11,1,16,363,38,13,0,18,367,57,8,70,1980,276,46
"482364008816","4823640","1","1","11",153.3,"3",733,295,1028,2943,991,742,648,562,2,52,341,374,222,1,74,211,222,234,1,79,178,173,217,0,54,134,162,212,259,864,931,885
"482364009273","4823640","1","1","11",24,"3",60,41,101,371,127,92,81,71,0,7,32,28,60,0,6,28,22,36,0,5,27,14,35,0,1,19,15,36,19,106,79,167
"482364009609","4823640","1","1","11",19.6,"3",132,61,193,406,123,81,131,71,0,2,73,28,20,0,4,37,20,20,2,10,72,18,29,0,2,29,20,20,18,211,86,89
"482364010741","4823640","4","1","11",12.6,"3",184,23,207,229,NA,NA,NA,229,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3,211,15,0,NA,199,3,-12
"482364011264","4823640","4","1","11",10.2,"3",93,16,109,158,NA,NA,NA,158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,117,37,4,-12,105,25,-8
"482364011428","4823640","4","3","11",NA,"3",19,2,21,48,17,18,9,4,0,0,7,8,2,0,0,13,4,1,0,0,5,4,0,0,0,1,3,0,0,26,19,3
"482364011535","4823640","4","3","11",NA,"3",35,12,47,206,90,71,27,18,0,0,20,66,4,0,0,15,56,0,0,0,0,27,0,0,0,3,14,1,0,38,163,5
"483312000393","4833120","4","1","21",2.4,"4",8,2,10,27,4,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,9,0,1
"483312002944","4833120","4","1","11",18.7,"4",100,20,120,208,7,7,19,171,0,0,2,0,5,0,0,4,0,3,0,0,9,4,6,1,6,88,19,57,6,103,23,71
"483312003032","4833120","4","1","21",9,"4",6,0,6,69,33,2,2,0,1,0,30,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,32,1,3
"483312003691","4833120","4","1","11",23,"4",11,1,12,40,4,0,4,14,0,1,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,6,1,5,3,11,1,7
"483312003701","4833120","1","1","11",143.9,"3",1168,288,1456,2294,927,622,394,351,1,4,805,55,62,0,8,502,40,72,0,8,339,17,30,2,1,297,20,31,21,1943,132,195
"483312003706","4833120","1","1","11",169.2,"3",1400,316,1716,2685,1043,687,496,459,1,9,860,54,119,1,5,540,53,88,0,10,370,36,80,1,8,362,32,56,32,2132,175,343
"483312003711","4833120","1","1","21",157.4,"3",595,201,796,2547,777,656,516,598,1,26,467,42,241,1,23,368,26,238,0,21,260,30,205,0,23,308,30,237,93,1403,128,921
"483312003715","4833120","4","1","11",38.1,"4",69,12,81,134,16,15,9,13,0,0,7,1,8,0,0,8,2,5,0,1,3,0,5,0,0,7,0,6,1,25,3,24
"483312003722","4833120","1","1","11",173.1,"3",580,163,743,3034,975,766,690,603,4,51,470,92,358,1,40,323,57,345,2,40,256,53,339,1,32,253,42,275,163,1302,244,1317
"483312005564","4833120","4","1","21",2,"4",24,4,28,92,10,15,10,7,0,1,6,0,3,0,0,8,0,7,0,2,6,1,1,0,0,4,1,2,3,24,2,13
"483312006023","4833120","1","1","11",49.5,"3",109,57,166,854,227,234,192,201,0,25,109,20,73,2,50,87,13,82,0,46,82,8,56,1,43,93,10,54,164,371,51,265
